ID,actor_name,county,subcounty,service_category,target_class
234.000000000000000,Child Welfare Society of Kenya,Kwale,LungaLunga,protection,children
234.000000000000000,Child Welfare Society of Kenya,Kwale,LungaLunga,protection,disabled
235.000000000000000,Plan International,Kwale,Kinango,education,children
235.000000000000000,Plan International,Kwale,Kinango,protection,children
235.000000000000000,Plan International,Kwale,Kinango,capacity,children
235.000000000000000,Plan International,Kwale,Kinango,protection,disabled
235.000000000000000,Plan International,Kwale,Msambweni,education,children
235.000000000000000,Plan International,Kwale,Msambweni,protection,children
235.000000000000000,Plan International,Kwale,Msambweni,capacity,children
235.000000000000000,Plan International,Kwale,Msambweni,protection,disabled
235.000000000000000,Plan International,Kwale,Matuga,education,children
235.000000000000000,Plan International,Kwale,Matuga,protection,children
235.000000000000000,Plan International,Kwale,Matuga,capacity,children
235.000000000000000,Plan International,Kwale,Matuga,protection,disabled
235.000000000000000,Plan International,Kwale,LungaLunga,education,children
235.000000000000000,Plan International,Kwale,LungaLunga,protection,children
235.000000000000000,Plan International,Kwale,LungaLunga,capacity,children
235.000000000000000,Plan International,Kwale,LungaLunga,protection,disabled
236.000000000000000,SHOFCO,Kwale,Kinango,protection,children
236.000000000000000,SHOFCO,Kwale,Kinango,capacity,children
236.000000000000000,SHOFCO,Kwale,Kinango,advocacy,children
236.000000000000000,SHOFCO,Kwale,Msambweni,protection,children
236.000000000000000,SHOFCO,Kwale,Msambweni,capacity,children
236.000000000000000,SHOFCO,Kwale,Msambweni,advocacy,children
236.000000000000000,SHOFCO,Kwale,Matuga,protection,children
236.000000000000000,SHOFCO,Kwale,Matuga,capacity,children
236.000000000000000,SHOFCO,Kwale,Matuga,advocacy,children
236.000000000000000,SHOFCO,Kwale,LungaLunga,protection,children
236.000000000000000,SHOFCO,Kwale,LungaLunga,capacity,children
236.000000000000000,SHOFCO,Kwale,LungaLunga,advocacy,children
237.000000000000000,CCI Network,Kwale,Kinango,protection,children
237.000000000000000,CCI Network,Kwale,Kinango,protection,disabled
237.000000000000000,CCI Network,Kwale,Msambweni,protection,children
237.000000000000000,CCI Network,Kwale,Msambweni,protection,disabled
237.000000000000000,CCI Network,Kwale,Matuga,protection,children
237.000000000000000,CCI Network,Kwale,Matuga,protection,disabled
237.000000000000000,CCI Network,Kwale,LungaLunga,protection,children
237.000000000000000,CCI Network,Kwale,LungaLunga,protection,disabled
238.000000000000000,Haki Yetu Organization,Kwale,Kinango,protection,children
238.000000000000000,Haki Yetu Organization,Kwale,Kinango,capacity,children
238.000000000000000,Haki Yetu Organization,Kwale,Kinango,advocacy,children
238.000000000000000,Haki Yetu Organization,Kwale,Kinango,protection,disabled
238.000000000000000,Haki Yetu Organization,Kwale,Msambweni,protection,children
238.000000000000000,Haki Yetu Organization,Kwale,Msambweni,capacity,children
238.000000000000000,Haki Yetu Organization,Kwale,Msambweni,advocacy,children
238.000000000000000,Haki Yetu Organization,Kwale,Msambweni,protection,disabled
238.000000000000000,Haki Yetu Organization,Kwale,Matuga,protection,children
238.000000000000000,Haki Yetu Organization,Kwale,Matuga,capacity,children
238.000000000000000,Haki Yetu Organization,Kwale,Matuga,advocacy,children
238.000000000000000,Haki Yetu Organization,Kwale,Matuga,protection,disabled
238.000000000000000,Haki Yetu Organization,Kwale,LungaLunga,protection,children
238.000000000000000,Haki Yetu Organization,Kwale,LungaLunga,capacity,children
238.000000000000000,Haki Yetu Organization,Kwale,LungaLunga,advocacy,children
238.000000000000000,Haki Yetu Organization,Kwale,LungaLunga,protection,disabled
239.000000000000000,YSW,Kwale,Kinango,advocacy,children
239.000000000000000,YSW,Kwale,Kinango,protection,children
239.000000000000000,YSW,Kwale,Kinango,protection,disabled
239.000000000000000,YSW,Kwale,Msambweni,advocacy,children
239.000000000000000,YSW,Kwale,Msambweni,protection,children
239.000000000000000,YSW,Kwale,Msambweni,protection,disabled
239.000000000000000,YSW,Kwale,Matuga,advocacy,children
239.000000000000000,YSW,Kwale,Matuga,protection,children
239.000000000000000,YSW,Kwale,Matuga,protection,disabled
239.000000000000000,YSW,Kwale,LungaLunga,advocacy,children
239.000000000000000,YSW,Kwale,LungaLunga,protection,children
239.000000000000000,YSW,Kwale,LungaLunga,protection,disabled
240.000000000000000,ICRH,Kwale,Kinango,protection,children
240.000000000000000,ICRH,Kwale,Msambweni,protection,children
240.000000000000000,ICRH,Kwale,Matuga,protection,children
240.000000000000000,ICRH,Kwale,LungaLunga,protection,children
241.000000000000000,IJM,Kwale,Kinango,advocacy,children
241.000000000000000,IJM,Kwale,Kinango,advocacy,disabled
241.000000000000000,IJM,Kwale,Msambweni,advocacy,children
241.000000000000000,IJM,Kwale,Msambweni,advocacy,disabled
241.000000000000000,IJM,Kwale,Matuga,advocacy,children
241.000000000000000,IJM,Kwale,Matuga,advocacy,disabled
241.000000000000000,IJM,Kwale,LungaLunga,advocacy,children
241.000000000000000,IJM,Kwale,LungaLunga,advocacy,disabled
242.000000000000000,World Vision,Kwale,Kinango,education,children
242.000000000000000,World Vision,Kwale,Kinango,protection,children
242.000000000000000,World Vision,Kwale,Kinango,capacity,children
242.000000000000000,World Vision,Kwale,Kinango,protection,disabled
242.000000000000000,World Vision,Kwale,Msambweni,education,children
242.000000000000000,World Vision,Kwale,Msambweni,protection,children
242.000000000000000,World Vision,Kwale,Msambweni,capacity,children
242.000000000000000,World Vision,Kwale,Msambweni,protection,disabled
242.000000000000000,World Vision,Kwale,Matuga,education,children
242.000000000000000,World Vision,Kwale,Matuga,protection,children
242.000000000000000,World Vision,Kwale,Matuga,capacity,children
242.000000000000000,World Vision,Kwale,Matuga,protection,disabled
242.000000000000000,World Vision,Kwale,LungaLunga,education,children
242.000000000000000,World Vision,Kwale,LungaLunga,protection,children
242.000000000000000,World Vision,Kwale,LungaLunga,capacity,children
242.000000000000000,World Vision,Kwale,LungaLunga,protection,disabled
243.000000000000000,Anidan children's home,Lamu,Lamu West,protection,children
243.000000000000000,Anidan children's home,Lamu,Lamu West,education,children
244.000000000000000,Lamu Islamic center,Lamu,Lamu West,education,children
244.000000000000000,Lamu Islamic center,Lamu,Lamu West,protection,children
245.000000000000000,Civil registrar,Lamu,Lamu West,advocacy,children
245.000000000000000,Civil registrar,Lamu,Lamu East,advocacy,children
246.000000000000000,National council for persons with disability,Lamu,Lamu East,capacity,disabled
246.000000000000000,National council for persons with disability,Lamu,Lamu East,assistive,disabled
246.000000000000000,National council for persons with disability,Lamu,Lamu East,education,disabled
246.000000000000000,National council for persons with disability,Lamu,Lamu East,livelihood,disabled
246.000000000000000,National council for persons with disability,Lamu,Lamu West,capacity,disabled
246.000000000000000,National council for persons with disability,Lamu,Lamu West,assistive,disabled
247.000000000000000,Arid zone primary,Lamu,Lamu West,education,children
247.000000000000000,Arid zone primary,Lamu,Lamu West,assistive,children
247.000000000000000,Arid zone primary,Lamu,Lamu West,capacity,children
248.000000000000000,World vision,Lamu,Lamu West,education,children
248.000000000000000,World vision,Lamu,Lamu West,livelihood,children
248.000000000000000,World vision,Lamu,Lamu West,protection,children
248.000000000000000,World vision,Lamu,Lamu West,capacity,children
248.000000000000000,World vision,Lamu,Lamu West,advocacy,children
249.000000000000000,Kind Fahad Hospital  county referral hospital,Lamu,Lamu East,health,children
249.000000000000000,Kind Fahad Hospital  county referral hospital,Lamu,Lamu West,health,children
250.000000000000000,National police service,Lamu,Lamu West,protection,children
250.000000000000000,National police service,Lamu,Lamu West,advocacy,children
250.000000000000000,National police service,Lamu,Lamu East,protection,children
250.000000000000000,National police service,Lamu,Lamu East,advocacy,children
251.000000000000000,Office of Directorate of public prosecution,Lamu,Lamu East,advocacy,children
251.000000000000000,Office of Directorate of public prosecution,Lamu,Lamu West,advocacy,children
252.000000000000000,Pope Francis rescue center,Lamu,Lamu West,protection,children
252.000000000000000,Pope Francis rescue center,Lamu,Lamu West,health,children
253.000000000000000,MUHURI,Lamu,Lamu West,advocacy,children
253.000000000000000,MUHURI,Lamu,Lamu West,protection,children
253.000000000000000,MUHURI,Lamu,Lamu West,capacity,children
254.000000000000000,Council of preachers and Imam Kenya -lamu,Lamu,Lamu East,advocacy,children
254.000000000000000,Council of preachers and Imam Kenya -lamu,Lamu,Lamu West,advocacy,children
255.000000000000000,Ministry of Education,Lamu,Lamu East,education,children
255.000000000000000,Ministry of Education,Lamu,Lamu West,education,children
256.000000000000000,Mandera Special School for the Deaf,Mandera,Mandera East,education,children
257.000000000000000,Mandera Special School for the Blind,Mandera,Mandera East,education,children
258.000000000000000,Mandera County Government,Mandera,Mandera East,assistive,disabled
258.000000000000000,Mandera County Government,Mandera,Mandera East,livelihood,disabled
258.000000000000000,Mandera County Government,Mandera,Mandera East,protection,disabled
258.000000000000000,Mandera County Government,Mandera,Mandera West,assistive,disabled
258.000000000000000,Mandera County Government,Mandera,Mandera West,livelihood,disabled
258.000000000000000,Mandera County Government,Mandera,Mandera West,protection,disabled
258.000000000000000,Mandera County Government,Mandera,Mandera North,assistive,disabled
258.000000000000000,Mandera County Government,Mandera,Mandera North,livelihood,disabled
258.000000000000000,Mandera County Government,Mandera,Mandera North,protection,disabled
258.000000000000000,Mandera County Government,Mandera,Mandera South,assistive,disabled
258.000000000000000,Mandera County Government,Mandera,Mandera South,livelihood,disabled
258.000000000000000,Mandera County Government,Mandera,Mandera South,protection,disabled
258.000000000000000,Mandera County Government,Mandera,Banissa,assistive,disabled
258.000000000000000,Mandera County Government,Mandera,Banissa,livelihood,disabled
258.000000000000000,Mandera County Government,Mandera,Banissa,protection,disabled
258.000000000000000,Mandera County Government,Mandera,Lafey,assistive,disabled
258.000000000000000,Mandera County Government,Mandera,Lafey,livelihood,disabled
258.000000000000000,Mandera County Government,Mandera,Lafey,protection,disabled
259.000000000000000,National Council for person with disability,Mandera,Mandera East,assistive,disabled
259.000000000000000,National Council for person with disability,Mandera,Mandera West,assistive,disabled
259.000000000000000,National Council for person with disability,Mandera,Mandera North,assistive,disabled
259.000000000000000,National Council for person with disability,Mandera,Mandera South,assistive,disabled
259.000000000000000,National Council for person with disability,Mandera,Banissa,assistive,disabled
259.000000000000000,National Council for person with disability,Mandera,Lafey,assistive,disabled
260.000000000000000,Moyale Disability Caucus,Marsabit,Marsabit North,advocacy,disabled
260.000000000000000,Moyale Disability Caucus,Marsabit,Marsabit North,assistive,disabled
260.000000000000000,Moyale Disability Caucus,Marsabit,Marsabit North,livelihood,disabled
261.000000000000000,FATIMA HOME OF THE PHYSICALLY CHALLENGED.,Marsabit,Marsabit Central,protection,children
261.000000000000000,FATIMA HOME OF THE PHYSICALLY CHALLENGED.,Marsabit,Marsabit Central,health,children
261.000000000000000,FATIMA HOME OF THE PHYSICALLY CHALLENGED.,Marsabit,Marsabit Central,assistive,children
261.000000000000000,FATIMA HOME OF THE PHYSICALLY CHALLENGED.,Marsabit,Marsabit Central,health,children
262.000000000000000,RETO-AP,Marsabit,Marsabit Central,health,children
262.000000000000000,RETO-AP,Marsabit,Marsabit Central,capacity,children
262.000000000000000,RETO-AP,Marsabit,Marsabit Central,cash_support,children
262.000000000000000,RETO-AP,Marsabit,Laisamis,health,children
262.000000000000000,RETO-AP,Marsabit,Laisamis,capacity,children
262.000000000000000,RETO-AP,Marsabit,Laisamis,cash_support,children
263.000000000000000,SKM PRIMARY SCHOOL,Marsabit,Marsabit Central,education,children
263.000000000000000,SKM PRIMARY SCHOOL,Marsabit,Marsabit Central,assistive,children
263.000000000000000,SKM PRIMARY SCHOOL,Marsabit,Marsabit Central,advocacy,children
264.000000000000000,LOGOLOGO PRIMARY,Marsabit,Laisamis,education,children
264.000000000000000,LOGOLOGO PRIMARY,Marsabit,Laisamis,assistive,children
264.000000000000000,LOGOLOGO PRIMARY,Marsabit,Laisamis,advocacy,children
265.000000000000000,Moyale primary Special Unit,Marsabit,Marsabit North,education,children
265.000000000000000,Moyale primary Special Unit,Marsabit,Marsabit North,assistive,children
265.000000000000000,Moyale primary Special Unit,Marsabit,Marsabit North,advocacy,children
266.000000000000000,LEPATI DISABILITY GROUP,Marsabit,Laisamis,advocacy,disabled
266.000000000000000,LEPATI DISABILITY GROUP,Marsabit,Laisamis,assistive,disabled
266.000000000000000,LEPATI DISABILITY GROUP,Marsabit,Laisamis,livelihood,disabled
267.000000000000000,Christian Blind Mission,Narok,Narok North,education,disabled
267.000000000000000,Christian Blind Mission,Narok,Narok North,assistive,disabled
267.000000000000000,Christian Blind Mission,Narok,Narok North,livelihood,disabled
267.000000000000000,Christian Blind Mission,Narok,Narok East,education,disabled
267.000000000000000,Christian Blind Mission,Narok,Narok East,assistive,disabled
267.000000000000000,Christian Blind Mission,Narok,Narok East,livelihood,disabled
267.000000000000000,Christian Blind Mission,Narok,Narok South,education,disabled
267.000000000000000,Christian Blind Mission,Narok,Narok South,assistive,disabled
267.000000000000000,Christian Blind Mission,Narok,Narok South,livelihood,disabled
267.000000000000000,Christian Blind Mission,Narok,Narok West,education,disabled
267.000000000000000,Christian Blind Mission,Narok,Narok West,assistive,disabled
267.000000000000000,Christian Blind Mission,Narok,Narok West,livelihood,disabled
267.000000000000000,Christian Blind Mission,Narok,Emurua Dikirr,education,disabled
